contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_5512	11271	115.54	10.5304	5.91617	11.29	4.28699	40.3962	39.0707	10.5304	5.91617	42.7933	69.6165
contig_5514	10420	904.714	143.916	867.878	142.745	596.408	127.157	231.826	144.891	848.854	346.004	7886.54
contig_5515	2099	60.8471	9.92612	4.50481	4.80605	0.48802	2.69369	0.220806	9.92612	4.50481	33.4951	5.64022
contig_5518	72996	459.296	53.5665	220.745	63.9071	492.986	125.621	1104.36	53.6182	219.051	162.583	2583.48
contig_5519	10486	71.2569	10.6528	24.3604	13.074	42.8236	0.999516	0.000483352	10.3771	21.6288	36.1534	165.196
contig_552	20562	172.39	30.6529	57.1322	29.3348	102.263	16.3319	3.52931	31.0699	77.0488	65.0009	356.329
contig_5520	10595	150.115	20.7043	20.918	22.9031	67.423	11.1894	0.489393	20.6978	20.98	74.62	229.061
contig_5521	22245	531.99	67.8918	74.5919	63.9269	40.4121	147.728	29.9927	67.908	74.4949	184.535	188.737
contig_5523	116837	47.2045	3.64776	6.22771	6.88041	18.7633	16.1161	49.0457	3.64724	6.22509	16.913	80.8341
contig_5524	11788	122.103	14.2695	50.5949	19.4645	93.8539	24.7952	105.023	13.841	52.5438	49.7323	667.21
contig_5526	2520	123.924	18.2624	6.63011	13.3941	15.9055	31.4692	11.2387	18.2624	6.63011	42.5359	14.8119
contig_5527	37524	52.7128	6.88471	53.4377	7.42781	35.2546	11.6576	42.3466	6.90608	53.114	19.8366	339.146
contig_5528	6704	164.361	38.8193	284.037	24.4916	54.5607	15.5052	83.8216	35.5967	324.192	49.9477	152.514
contig_5529	2092	2499.23	345.751	1089.5	323.075	860.192	673.222	3633.78	345.751	1089.5	811.428	5822.77
contig_553	31155	66.531	11.9494	76.343	12.0201	71.7318	2.3593	4.79066	11.7987	73.183	28.4035	414.458
contig_5530	1765	1192.44	152.467	290.094	162.574	154.153	335.569	106.554	152.467	290.094	389.365	1621.22
contig_5531	159729	1266.1	173.527	408.878	155.5	213.601	340.943	886.907	173.527	408.878	422.608	1300.89
contig_5532	3448	2127.13	303.415	3236.57	270.855	1683.6	554.06	5980.33	303.415	3236.57	695.381	11731.1
contig_5533	4325	847.516	149.691	148.953	123.432	70.613	88.6783	40.1241	149.691	148.953	336.023	536.129
contig_5535	591	2446.27	352.324	295.007	312.912	171.59	668.626	21.0256	352.465	300.545	759.941	526.097
contig_5536	700	480.635	98.3091	632.855	74.4109	117.878	17.6727	60.5773	98.12	637.118	192.122	919.36
contig_5537	903	12373.6	1672.85	10961.6	1454.41	10154.7	3768.42	57439.1	1672.95	10963.6	3804.99	66851
contig_5538	3498	33.9346	10.9704	45.361	1.63142	1.77209	0	0	11.8674	61.1172	9.46535	28.054
contig_5539	89623	1319.64	175.279	1815.36	172.726	2708.45	358.998	15405.6	175.29	1816.82	437.344	19287.3
contig_554	18919	71.0844	12.8107	76.0159	10.7831	42.4751	5.41851	10.8361	13.0417	82.0462	29.0304	294.073
contig_5540	2403	2591.07	348.155	639.519	319.771	519.31	769.87	2724.87	348.205	637.344	805.072	3342.22
contig_5541	1275	6523.03	818.267	2779.2	803.578	1305.62	2015.09	279.971	819.143	2934.47	2066.95	7183.95
contig_5542	511	1226.65	153.981	753.541	157.72	1174.44	370.734	8773.53	152.994	752.439	391.222	6877.81
contig_5543	1397	188.76	48.8124	96.8127	23.0682	15.5532	0	0	48.8124	96.8127	68.0674	170.241
contig_5544	566	137.12	28.4495	61.7468	20.8389	15.027	6.76923	7.54661	28.7716	59.6755	52.2909	155.441
contig_5545	56157	1261.13	159.805	324.269	156.245	619.973	352.846	1727.87	159.808	324.227	432.423	2638.44
contig_5546	1309	361.296	83.2243	721.003	49.069	77.4429	28.6031	92.157	82.9871	721.429	117.412	696.825
contig_5547	1234	5309.59	630.268	838.471	751.125	438.717	1431.47	84.7905	630.216	851.178	1866.51	2608.1
contig_5548	4821	1182.29	127.719	402.475	155.742	195.603	364.244	142.568	127.719	402.536	406.862	2032.25
contig_5549	2631	1480.75	228.216	250.578	189.832	192.549	304.507	43.3943	228.216	250.578	529.975	1556.42
contig_5550	6244	1001.09	149.868	85.0715	134.603	47.4544	198.935	814.844	149.868	85.0715	367.819	236.603
contig_5551	2006	24.1444	4.72899	4.20949	5.09106	6.37823	0	0	5.48276	7.25256	8.84159	10.8903
contig_5552	217414	1136.98	158.305	693.302	139.741	512.148	310.215	2270.48	158.512	660.483	370.204	3443.86
contig_5553	2642	2154.67	279.484	155.771	255.791	110.703	644.286	488.636	279.484	155.771	695.625	759.277
contig_5554	3749	1101.41	146.726	24.1183	122.709	24.7009	327.617	38.6403	146.726	24.1183	357.633	132.791
contig_5555	7174	465.816	92.9214	1494.71	70.1244	876.748	21.1587	507.82	93.8051	1382.52	187.806	5334.98
contig_5557	1.12636e+06	1186.32	166.058	261.932	147.361	220.627	315.925	1134.91	166.073	260.88	390.905	922.552
contig_5563	3538	84.2367	13.108	23.9481	12.5044	26.7143	5.13843	4.93827	13.5466	21.3941	39.9392	469.629
contig_5565	27703	446.146	49.0052	384.043	70.1172	721.052	121.77	1005.73	48.9442	374.207	156.309	4187.68
contig_5569	7042	87.4602	13.8846	29.5106	13.0682	37.6755	9.6464	13.7847	13.785	28.8811	37.076	203.97
contig_557	1989	30.8613	4.86732	2.55473	5.52257	16.5889	0.954867	0.206341	4.97771	2.21441	14.5389	22.9264
contig_5570	38920	43.6818	7.02391	10.6887	6.89479	21.1241	3.744	6.93703	7.04947	10.6832	18.9696	74.76
contig_5571	11978	56.9053	11.364	49.8269	9.79582	32.0243	1.13096	0.346814	11.4467	49.8461	23.1678	71.469
contig_5573	12768	84.9121	14.7507	69.5611	11.1453	32.0322	6.88929	10.2924	14.7507	69.5611	37.3761	263.81
contig_5574	8552	48.8159	9.16365	10.3674	7.16258	4.29742	0.825875	1.08513	9.16365	10.3674	22.5001	134.572
contig_5575	10859	396.797	50.3604	249.032	61.3868	338.094	84.6896	124.929	50.12	262.29	150.24	1261.39
contig_5576	22887	157.394	27.5445	41.2206	24.0045	35.3222	15.2588	13.546	27.5543	41.177	63.0316	114.967
contig_5577	1939	48.8854	11.1677	1.37453	4.40693	0.608361	3.98603	0.0204974	11.1677	1.37453	18.1571	1.82374
contig_5578	1915	103.499	21.0946	4.06648	13.6159	3.00313	6.84476	0.245728	21.0946	4.06648	40.8493	20.5635
contig_558	4084	34.3564	5.96162	8.02001	4.7847	9.88428	2.12837	1.05467	5.96162	8.02001	15.5201	22.3895
contig_5580	4342	85.7121	11.4661	32.7853	12.6026	3.04082	12.3089	3.4347	11.4661	32.7853	37.8683	45.1713
contig_5581	35357	66.1742	7.3699	32.3672	8.67631	27.1285	20.3667	120.801	7.3699	32.3672	22.3914	227.406
contig_5585	19607	45.5339	3.51138	5.28187	6.89562	16.4005	8.35	41.1641	3.51138	5.28187	23.2655	201.465
contig_5586	2390	86.5058	23.1049	255.949	7.15446	19.435	0.137054	0.121902	24.6317	270.318	31.4777	293.807
contig_5588	3204	120.687	28.1703	32.3555	16.4915	10.1354	0	0	28.1703	32.3555	47.8549	71.7231
contig_5589	8862	46.3127	4.48841	4.56587	6.62293	6.47097	9.12282	11.3858	4.48841	4.56587	21.5901	29.6713
contig_559	25235	193.867	36.0078	215.234	29.343	199.709	13.7969	31.7446	36.1754	220.541	78.5436	1552.09
contig_5590	75128	97.0623	11.221	55.1662	12.6349	91.7988	25.5254	371.348	11.2476	55.1718	36.4333	707.863
contig_5591	111678	122.708	13.1101	98.2464	17.3848	150.188	34.125	593.899	13.107	98.4843	44.9816	884.333
contig_5592	9091	65.3942	18.002	7.33516	7.67308	6.06226	0	0	18.002	7.33516	21.7171	27.3571
contig_5593	9000	53.8508	10.4581	30.0115	9.22486	14.9487	0.22791	0.632503	10.4581	30.3465	23.4819	172.608
contig_5594	7998	100.347	20.5831	124.272	15.4896	50.7515	5.20234	0.356922	20.5831	141.266	38.4894	217.125
contig_5596	5562	117.584	23.1933	31.6064	17.3784	16.4553	0	0	22.8825	38.515	54.1299	206.008
contig_56	243694	76.0686	9.52182	12.0688	10.6695	12.538	17.6307	33.4146	9.53578	12.1509	28.7108	56.3837
contig_5601	13043	44.0749	7.98806	15.4863	6.78073	9.34055	0.50826	0.842435	7.99915	15.6995	20.7987	71.2529
contig_5604	25069	86.0076	13.5602	24.3722	15.0289	15.3153	6.02155	5.56335	13.5656	24.9307	37.8313	111.101
contig_5605	50571	59.0586	7.72676	17.124	9.10385	13.2584	15.1586	29.9764	7.72676	17.124	19.3426	72.5745
contig_5607	6002	106.905	18.7828	209.514	14.3066	124.535	14.1268	89.6894	18.5789	211.879	41.11	871.394
contig_5608	2933	72.4312	12.2336	57.1478	7.80417	50.5721	10.2343	57.6906	12.2336	57.1478	29.9256	318.61
contig_5610	733486	50.2398	6.15992	20.69	7.08822	20.9005	12.0087	28.3699	6.15238	20.0179	18.8306	106.23
contig_5615	409500	81.5141	16.0682	155.731	12.2907	87.2631	4.79228	7.56438	16.0888	155.532	32.2742	598.313
contig_5618	186971	73.5057	14.6434	16.9056	10.1064	10.6268	6.56569	5.43059	14.6523	16.9799	27.5379	30.6508
contig_5619	2207	89.7214	13.2859	3.26839	12.3729	1.02676	6.8211	0.161565	13.2859	3.26839	43.9558	5.42165
contig_5620	39151	133.035	21.839	43.9554	22.0578	63.9428	14.0436	51.7993	21.839	43.9554	53.2557	140.246
contig_5621	5355	86.5979	12.0997	13.1466	19.811	11.2859	10.4817	1.40257	12.0997	13.1466	32.1059	18.9264
contig_5631	14775	71.3716	7.18256	11.7803	9.07344	4.18415	5.3719	21.1749	7.04793	12.4234	42.6958	132.969
contig_5633	21037	41.6988	6.06473	13.6951	5.43103	8.88324	5.76335	16.5396	6.06473	13.6951	18.375	116.222
contig_5634	27657	104.659	12.8856	32.4963	17.24	56.1856	23.039	165.424	12.8519	32.7103	38.6424	211.853
contig_5636	8573	107.343	16.261	13.6096	19.752	16.9748	8.22712	5.53459	16.0762	15.4476	47.0265	78.0696
contig_5637	61913	139.843	22.6979	53.2423	23.6376	46.5465	14.0164	39.8132	22.7231	52.9319	56.7679	241.904
contig_5638	7024	114.454	16.0441	11.4088	17.6704	5.43135	10.4572	1.59202	16.0441	11.4088	54.2386	18.6371
contig_5639	5724	291.563	56.5899	25.8315	44.07	48.3614	11.171	1.52737	56.5899	25.8315	123.142	62.855
contig_5642	1977	56.0783	14.9918	3.91287	4.79365	2.95575	0	0	16.514	6.94108	19.7789	6.77912
contig_5643	2614	157.567	41.1335	851.712	21.4249	188.552	0.0604708	0.09744	41.2143	876.507	53.7338	1324.71
contig_5645	14009	74.0028	13.6062	109.318	12.2214	75.6615	7.54052	10.2493	13.3464	96.2582	27.2883	271.657
contig_5648	4361	231.751	44.4643	112.676	31.4764	113.182	11.9043	0.137868	44.507	109.978	99.3992	421.639
contig_5649	139645	460.667	49.9025	58.7839	56.2545	56.8198	147.683	170.177	49.9046	58.7813	156.922	148.289
contig_5657	7210	81.3265	11.8432	104.898	11.3003	153.293	13.2976	150.1	11.8432	104.898	33.0422	819.955
contig_5659	5771	90.1019	15.2085	23.3027	13.9913	21.5353	4.41327	19.31	15.0601	22.854	41.4287	99.8979
contig_5661	20891	202.448	24.4125	637.584	27.514	587.643	59.3037	1356.47	24.6046	644.101	66.6134	4746.02
contig_5665	26655	307.474	34.2471	372.156	49.0927	676.667	74.4319	355.81	34.2796	371.539	115.423	3841.33
contig_5667	1065	127.847	24.012	2.69022	14.153	0.665841	12.3191	0.447279	24.012	2.69022	53.3508	7.08355
contig_5668	26128	218.524	23.2165	129.938	26.9054	147.555	74.729	1040.23	23.189	128.169	70.4845	863.559
contig_5671	16264	28.5197	4.82866	8.68201	5.05641	9.04039	0	0	4.60786	8.29915	14.0267	33.8682
contig_5672	14275	51.1472	8.9205	43.7784	7.56906	18.9053	1.83858	1.72918	9.00014	43.5521	23.8189	89.9135
contig_5673	3073	104.464	26.1259	82.3026	10.4851	7.96788	1.29148	0.222331	26.0831	82.8759	40.4786	63.9536
contig_5675	11514	46.5637	10.3919	19.5132	4.67124	7.14047	0.881644	0.104358	10.2894	19.3323	20.3295	43.8562
contig_5676	15412	78.3818	18.4796	63.6705	9.97746	15.3848	0.90971	0.849702	18.4587	64.1159	30.5563	196.743
contig_5678	21908	89.0687	19.1854	59.3544	10.8254	12.2937	4.06283	1.89996	19.4804	64.921	35.5145	176.712
contig_5679	19650	76.3095	17.2905	154.789	10.3325	51.7929	0.80841	1.60009	16.9031	146.003	30.975	292.24
contig_5680	679	13.8166	0.304348	0.212122	4.01701	0.630393	0	0	0.304348	0.212122	9.19093	2.2684
contig_5686	1253	35.3191	5.11423	0.286398	7.17498	0.739779	0	0	5.11423	0.286398	17.9157	3.47474
contig_5687	17736	60.0364	7.86529	10.2309	7.88428	3.38028	18.5508	58.353	7.86529	10.2309	17.8707	22.8388
contig_5688	5451	134.742	12.4575	5.45618	17.5212	2.66805	41.0858	1.01281	12.4575	5.45618	51.2198	11.0962
contig_5691	9909	333.534	69.3457	93.5204	48.7519	47.2444	11.6293	7.02667	69.2575	90.4491	134.549	297.367
contig_5692	1871	62.5229	8.52121	4.24967	5.01453	1.96666	4.88263	0.933896	8.52121	4.24967	35.5834	3.17573
contig_5693	79191	57.3104	4.97614	7.13467	8.15625	7.43103	19.0232	36.5024	4.98064	7.08402	20.1742	53.1769
contig_5695	1.88617e+06	296.689	63.112	181.464	42.6025	106.282	7.04204	8.46013	63.1037	181.539	120.829	606.298
contig_5696	3188	195.376	46.893	216.809	27.0737	32.225	0.768269	0.853095	47.3035	212.13	73.3377	224.986
contig_5698	3465	86.1801	16.4932	6.83976	12.8516	2.99668	0.819005	0.148282	16.4932	6.83976	39.5231	30.9865
contig_57	19842	97.5934	7.104	10.6391	18.0729	23.4861	26.2467	67.9168	7.104	10.6391	39.0658	192
contig_5701	96988	544.467	64.1485	5553.57	76.4494	7719.47	151.72	31873.7	64.0989	5548.75	188.05	49739.5
contig_5702	559	227.709	33.6381	4.24129	56.9462	11.7863	22.912	6.21772	33.6381	4.24129	80.5746	86.446
contig_5703	4871	81.1409	10.0237	23.5922	15.5272	6.97219	8.04046	4.91436	10.0237	23.5922	37.5257	51.8964
contig_5704	40824	57.9104	8.19654	7.15257	8.69674	9.35811	9.69528	13.428	8.18122	7.22704	23.1407	14.622
contig_5706	75324	74.6166	7.44751	29.3855	10.0069	39.6838	21.9902	170.052	7.44751	29.3855	27.7244	245.451
contig_5716	19925	120.149	17.9354	112.55	14.9724	53.7778	22.3983	221.126	17.9354	112.55	46.9079	891.226
contig_5719	54963	93.9398	11.2116	176.349	14.2208	276.905	21.1472	871.582	11.2188	176.415	36.1413	2144.29
contig_572	626	55.1029	10.0987	10.2997	8.40756	1.31565	0.659664	0.696554	11.2878	12.1928	24.6492	31.323
contig_5722	50353	77.7633	8.37765	42.1256	10.5542	34.2857	23.4928	226.793	8.37765	42.1256	26.961	279.544
contig_5724	18508	56.4589	8.14669	18.1261	6.95648	11.5155	6.60464	11.3751	7.45185	18.9251	27.2993	121.909
contig_5726	10153	70.3542	13.1331	17.2329	7.27582	4.77674	12.3644	20.8052	13.1331	17.2329	24.4479	73.8322
contig_5727	293462	252.466	40.0291	161.708	39.1427	142.403	24.6761	63.7564	40.2455	149.463	108.372	954.482
contig_5731	903	60.9628	5.56175	1.66407	12.5498	1.88613	12.8008	3.6704	5.56175	1.66407	24.4887	7.00021
contig_5732	73655	101.788	12.0807	24.909	12.8957	36.7472	24.4682	104.731	12.076	24.9169	40.2678	123.114
contig_5734	4134	151.671	25.247	11.5597	26.9483	37.3444	18.7191	3.44183	25.1619	10.569	55.5946	22.6308
contig_5735	52741	122.881	12.8922	157.92	17.4607	237.603	32.5625	959.675	12.8922	157.92	47.0735	1647.19
contig_5736	542	5466.27	657.383	120.692	707.214	287.013	1571.48	74.7721	657.383	120.692	1872.81	3374.26
contig_5737	1358	379.246	46.5058	7.24271	58.5166	9.63519	85.2508	0.953613	46.5058	7.24271	142.467	25.6907
contig_574	2483	431.378	79.5932	1160.8	63.6588	721.859	9.73553	26.1054	80.6447	1194.88	197.746	7274.3
contig_5744	2038	276.621	59.5678	16.9186	48.9131	25.1786	1.39354	0.267411	59.5678	16.9186	107.179	111.175
contig_5747	2771	943.631	150.721	130.727	154.305	49.5236	100.101	7.9768	150.721	130.727	387.782	261.575
contig_5748	14192	222.105	52.734	861.511	27.0087	145.835	9.19491	7.83358	52.2354	841.334	80.9319	1480.13
contig_5749	1178	164.368	40.5574	191.36	23.0924	57.6282	2.22471	0.180224	38.5	195.541	59.9932	291.424
contig_5750	22465	176.961	35.3806	613.578	22.8727	247.705	13.8816	37.6515	36.1013	657.88	68.7246	2033.77
contig_5752	1778	197.357	29.4128	12.7453	34.0725	6.03903	40.2641	24.9224	29.5055	12.4887	64.1026	14.2653
contig_5753	4325	29.6867	4.7291	6.8455	4.24551	6.97524	0	0	4.7291	6.8455	15.983	12.8734
contig_5754	15181	202.585	31.9945	166.982	36.6141	126.924	21.2368	16.6015	31.9733	166.359	80.7664	543.068
contig_5755	17016	77.7848	10.213	12.2166	13.501	31.9005	9.08212	6.85678	10.2487	12.4412	34.74	186.391
contig_5759	87724	147.893	16.2611	212.132	22.0606	433.01	35.1799	1223.55	16.2531	211.35	58.138	2347.17
contig_5762	32804	112.211	13.7022	51.0061	19.0377	59.9366	23.2334	95.9889	13.6951	51.313	42.5421	264.425
contig_5764	1120	35.0969	5.0433	1.26955	1.46289	5.50585	10.7402	3.338	5.0433	1.26955	12.8072	8.33329
contig_5765	7503	128.104	17.6773	165.269	25.2381	124.762	8.85611	34.2409	18.1159	186.291	58.2164	1674.58
contig_5766	3460	30.6462	7.26888	12.4062	8.27855	15.4593	0	0	6.72719	11.8557	8.3716	12.7087
contig_5770	1705	211.144	25.11	291.132	24.7344	174.846	21.7653	232.919	24.2289	256.572	115.305	238.054
contig_5771	2023	43.8772	6.25147	5.6339	11.4672	0.872999	3.33209	0.227268	5.7544	5.36066	17.0721	7.44077
contig_5772	66040	478.858	56.4272	175.888	68.8543	284.568	119.853	951.743	56.4297	175.462	177.294	1726.66
contig_5773	2778	94.4601	15.5084	10.1281	11.9852	15.886	13.5632	13.9274	15.7664	9.92396	37.637	115.439
contig_5775	6321	375.298	50.61	13.6592	49.0452	16.9586	78.066	9.20237	50.61	13.6592	146.967	45.3413
contig_5778	68515	128.85	15.4857	37.8209	18.5659	30.757	30.7394	95.4238	15.4937	37.5853	48.5651	230.906
contig_578	3740	70.5515	11.1852	30.3094	12.737	35.5371	1.96602	0.727144	10.7409	27.0981	33.9223	135.159
contig_5781	17330	85.1873	8.60012	7.96745	14.247	31.7934	23.3265	55.9566	8.60012	7.96745	30.4136	73.4093
contig_5786	27558	592.601	69.4294	1457.33	77.7603	1714.39	159.63	4751.21	69.5868	1440.85	216.195	12704.5
contig_5789	1404	69.9219	12.9394	18.4625	10.2488	3.29478	2.4386	3.65581	12.9394	18.4625	31.3557	40.3316
contig_579	953	103.474	24.4135	66.5696	13.746	25.706	1.87173	1.8102	24.2254	66.1598	39.2179	178.215
contig_5790	70065	586.693	67.11	346.919	85.7036	622.498	146.278	1286.47	67.1085	346.889	220.493	3682.46
contig_5792	1304	172.57	24.1646	4.59561	40.2045	18.6433	14.747	1.84051	24.1646	4.59561	69.2894	59.2675
contig_5794	998	43.0141	8.78774	7.91476	7.23231	14.6555	3.30307	1.28113	8.61439	10.8512	15.0767	42.7861
contig_5796	16484	174.523	35.4782	342.73	24.558	135.348	5.42145	8.33277	35.7669	346.052	73.2989	1378.61
contig_5797	15834	178.801	36.2126	185.161	24.7796	123.251	8.23973	6.89393	35.8217	178.66	73.7476	608.582
contig_5799	2248	56.8699	14.4085	50.8041	7.51954	33.3445	0	0	14.3499	51.1826	20.592	84.7404
contig_58	78016	216.378	29.9556	80.4335	30.8319	60.6441	34.6642	115.465	29.9558	80.2092	90.971	390.999
contig_580	1559	53.0355	9.45919	2.73146	11.4187	1.45805	1.62314	0.236427	9.47764	2.50251	21.0568	9.386
contig_5801	14211	64.8664	13.3051	56.596	7.11407	16.2611	8.06984	4.69388	13.3051	56.596	23.0723	107.905
contig_5806	39395	146.883	15.7304	231.126	18.6837	291.688	42.1958	1186.41	15.8311	236.146	54.4422	2207.55
contig_5807	28875	122.744	20.1358	21.2316	18.2432	17.4382	13.1271	14.3059	20.1358	21.2316	51.1022	164.877
contig_581	3668	85.0401	14.5844	10.0089	11.6657	14.2215	0.0994883	0.0896157	14.5844	10.0089	44.106	221.468
contig_5812	10274	239.415	41.9277	247.571	39.4891	234.889	4.36181	2.01878	42.1419	248.845	111.494	1779.48
contig_5813	10420	116.631	23.3352	52.6039	18.4589	25.1168	0.96076	0.378897	23.1014	51.2605	50.7746	136.631
contig_5814	521071	73.8988	11.9102	20.1807	10.791	19.5561	12.3394	13.1584	11.9102	20.1753	26.9481	58.7996
contig_5816	8691	411.252	66.2099	574.102	73.8158	785.561	0	0	66.1589	579.088	205.068	5129.14
contig_5818	25411	265.156	37.65	236.093	32.4748	196.074	46.2019	375.274	36.7237	230.928	112.106	1369.15
contig_5820	16080	132.419	18.8972	172.709	20.5771	150.494	17.4196	63.5826	18.7209	175.794	56.8045	1119.66
contig_5821	7382	85.445	13.1272	32.78	15.2409	22.7552	9.97387	6.40162	13.3321	32.5117	33.7709	123.033
contig_5822	293316	76.6461	10.1367	14.9951	10.5823	18.1051	17.6361	41.8582	10.1359	14.9922	28.1552	73.0566
contig_5825	55648	47.2578	8.72673	30.8753	6.53332	17.7502	3.47971	8.22943	8.73431	30.8792	19.7837	58.8779
contig_5827	4234	36.7348	6.85749	24.1537	3.45862	4.14262	0.56905	0.37658	6.78355	22.2991	19.0661	52.0797
contig_5829	4600	129.084	22.9598	118.226	23.0953	132.541	1.90854	0.308781	23.2762	120.107	57.844	493.386
contig_583	35904	68.2066	10.1249	18.9992	9.46487	18.5346	2.34511	0.782057	10.1249	18.9992	36.1467	109.336
contig_5830	19516	88.147	15.1045	19.2171	13.5537	12.3173	11.5907	10.3601	15.1005	19.2184	32.7976	69.118
contig_5832	6805	53.441	7.2287	4.65249	9.75267	7.35641	4.11826	5.40784	7.2287	4.65249	25.1127	33.7193
contig_5835	21854	53.8326	6.48069	9.01748	7.69158	26.0295	13.0337	52.531	6.48069	9.01748	20.1459	129.275
contig_5837	3635	203.991	36.9323	259.656	31.293	387.105	16.9217	307.925	36.9527	260.765	81.8918	1596.89
contig_5838	185599	1193.07	183.356	1168.49	178.356	1049.85	170.565	1187.94	183.366	1168.24	477.424	8033.95
contig_5840	9473	187.558	34.5354	47.3683	25.4182	25.518	14.9603	3.94079	34.4969	48.7943	78.1475	152.395
contig_5841	4510	209.319	25.6007	315.405	32.7794	332.313	44.0993	952.083	25.2661	315.318	81.5739	2088.47
contig_5842	14521	264.12	24.2051	32.3157	36.7699	102.19	82.7894	184.924	24.2598	30.6828	96.0961	855.642
contig_5843	732	35.7766	5.55842	0.491416	0.237113	0.181201	12.9072	0.493956	4.7457	0.217495	12.3282	3.28799
contig_5856	116898	42.2367	6.66892	9.14114	5.7682	6.81822	5.17586	6.75318	6.66892	9.14114	17.9548	40.5961
contig_5857	9558	31.832	6.53603	11.2144	5.9662	12.9643	0	0	6.598	13.4892	12.7317	25.1699
contig_5859	7735	74.5606	10.5351	12.3221	11.9237	5.64042	15.3467	5.67782	10.5351	12.3221	26.2199	29
contig_586	473018	187.788	31.867	167.707	29.0628	136.043	16.6494	54.4975	31.8644	167.325	78.3447	974.4
contig_587	3949	82.4551	14.0311	76.1029	10.458	102.947	1.64543	6.51707	14.0974	77.9155	42.2232	372.293
contig_5871	82169	66.8011	10.4953	16.0045	10.3791	18.4981	9.29302	26.8584	10.5058	16.3689	26.1279	78.3603
contig_5873	3794	127.975	24.1545	14.0713	26.3518	8.02165	2.04775	1.95876	24.1545	14.0713	51.2665	56.0108
contig_5875	13334	73.7577	9.98976	47.3502	13.7244	102.812	8.7362	22.5873	9.95646	46.8839	31.351	524.095
contig_5877	12606	44.3477	6.24799	12.6833	4.49542	7.99376	9.22046	11.8621	6.24799	12.6833	18.1358	30.8033
contig_5879	6699	261.442	48.6942	155.598	35.2266	149.408	13.2229	2.94105	48.5795	156.329	115.718	780.618
contig_5880	4691	96.7866	14.5519	28.8362	15.8152	23.6783	11.1749	5.51186	14.9841	27.4765	40.2605	338.056
contig_5883	8536	55.6173	9.97281	20.1491	9.00298	19.4409	3.62724	2.05414	9.93811	20.0708	23.0762	57.8866
contig_5884	9820	55.8211	4.9666	22.1962	7.49773	38.9299	15.3848	111.733	4.9666	22.1962	23.0054	284.05
